id,pub.type,year,citation,chron,dsid
10603,Master's Thesis,2009,"Hart, C.L. 2009. High-resolution pollen analysis of two lakes at the boreal forest-aspen parkland ecotone in central Saskatchewan, Canada. Master's thesis. University of Regina, Regina, Saskatchewan, Canada.",Calibrated radiocarbon years BP,24425
10675,Doctoral Dissertation,2004,"Finkelstein, S.A. 2004. Middle to late Holocene paleoenvironments in a Great Lakes coastal wetland, Rondeau Provincial Park, Ontario, Canada. Doctoral dissertation. University of Toronto, Toronto, Ontario, Canada.",Calibrated radiocarbon years BP,24608
11053,Doctoral Dissertation,1994,"Irwin, T.E. 1994. Development of a blanket bog at St. Shotts, Avalon Peninsula, Newfoundand. Doctoral dissertation. University of Toronto, Toronto, Ontario, Canada.",Calibrated radiocarbon years BP,25186
11053,Doctoral Dissertation,1994,"Irwin, T.E. 1994. Development of a blanket bog at St. Shotts, Avalon Peninsula, Newfoundand. Doctoral dissertation. University of Toronto, Toronto, Ontario, Canada.",Calibrated radiocarbon years BP,25209
11053,Doctoral Dissertation,1994,"Irwin, T.E. 1994. Development of a blanket bog at St. Shotts, Avalon Peninsula, Newfoundand. Doctoral dissertation. University of Toronto, Toronto, Ontario, Canada.",Calibrated radiocarbon years BP,25190
11053,Doctoral Dissertation,1994,"Irwin, T.E. 1994. Development of a blanket bog at St. Shotts, Avalon Peninsula, Newfoundand. Doctoral dissertation. University of Toronto, Toronto, Ontario, Canada.",Calibrated radiocarbon years BP,25192
11053,Doctoral Dissertation,1994,"Irwin, T.E. 1994. Development of a blanket bog at St. Shotts, Avalon Peninsula, Newfoundand. Doctoral dissertation. University of Toronto, Toronto, Ontario, Canada.",Calibrated radiocarbon years BP,25207
11053,Doctoral Dissertation,1994,"Irwin, T.E. 1994. Development of a blanket bog at St. Shotts, Avalon Peninsula, Newfoundand. Doctoral dissertation. University of Toronto, Toronto, Ontario, Canada.",Calibrated radiocarbon years BP,25268
11053,Doctoral Dissertation,1994,"Irwin, T.E. 1994. Development of a blanket bog at St. Shotts, Avalon Peninsula, Newfoundand. Doctoral dissertation. University of Toronto, Toronto, Ontario, Canada.",Calibrated radiocarbon years BP,25188
11053,Doctoral Dissertation,1994,"Irwin, T.E. 1994. Development of a blanket bog at St. Shotts, Avalon Peninsula, Newfoundand. Doctoral dissertation. University of Toronto, Toronto, Ontario, Canada.",Calibrated radiocarbon years BP,25147
962,Doctoral Dissertation,1986,"King, G.A. 1986. Deglaciation and vegetation history of western Labrador and adjacent Québec. Doctoral dissertation. University of Minnesota, Minneapolis, Minnesota, USA.",Calibrated radiocarbon years BP,25337
962,Doctoral Dissertation,1986,"King, G.A. 1986. Deglaciation and vegetation history of western Labrador and adjacent Québec. Doctoral dissertation. University of Minnesota, Minneapolis, Minnesota, USA.",Calibrated radiocarbon years BP,25378
962,Doctoral Dissertation,1986,"King, G.A. 1986. Deglaciation and vegetation history of western Labrador and adjacent Québec. Doctoral dissertation. University of Minnesota, Minneapolis, Minnesota, USA.",Calibrated radiocarbon years BP,25388
11455,Master's Thesis,2006,"McCoy, M.M. 2006. High Resolution fire and vegetation history of Garry oak ecosystems in British Columbia. Master's thesis. Simon Fraser, Burnaby, British Columbia, Canada.",Calendar years BP,26313
11455,Master's Thesis,2006,"McCoy, M.M. 2006. High Resolution fire and vegetation history of Garry oak ecosystems in British Columbia. Master's thesis. Simon Fraser, Burnaby, British Columbia, Canada.",Calendar years BP,26315
11566,Doctoral Dissertation,2010,"Moos, M.T. 2010. Tracking long-term Holocene climate trends in Lake 239 (experimental lakes area, NW Ontario) using diatoms, pollen, and charcoal. Doctoral dissertation. Queen's University, Kingston, Ontario, Canada.",Calibrated radiocarbon years BP,26606
15353,Journal Article,2019,"Lacourse, T., K.W. Beer, K.B. Craig, and D. Canil. 2019. Postglacial wetland succession, carbon accumulation and forest dynamics on the east coast of Vancouver Island, British Columbia, Canada. Quaternary Research 92:232-245. [DOI: https://doi.org/10.1017/qua.2018.146]",Calendar years BP,40976
15559,Doctoral Dissertation,1985,"Ovenden, L.E. 1985. Hydroseral histories of the Old Crow Peatlands, northern Yukon.. Doctoral dissertation. University of Toronto, Toronto, Ontario, Canada.",Calibrated radiocarbon years BP,41370
15559,Doctoral Dissertation,1985,"Ovenden, L.E. 1985. Hydroseral histories of the Old Crow Peatlands, northern Yukon.. Doctoral dissertation. University of Toronto, Toronto, Ontario, Canada.",Calibrated radiocarbon years BP,41372
15559,Doctoral Dissertation,1985,"Ovenden, L.E. 1985. Hydroseral histories of the Old Crow Peatlands, northern Yukon.. Doctoral dissertation. University of Toronto, Toronto, Ontario, Canada.",Calibrated radiocarbon years BP,41374
15559,Doctoral Dissertation,1985,"Ovenden, L.E. 1985. Hydroseral histories of the Old Crow Peatlands, northern Yukon.. Doctoral dissertation. University of Toronto, Toronto, Ontario, Canada.",Calibrated radiocarbon years BP,41405
15559,Doctoral Dissertation,1985,"Ovenden, L.E. 1985. Hydroseral histories of the Old Crow Peatlands, northern Yukon.. Doctoral dissertation. University of Toronto, Toronto, Ontario, Canada.",Calibrated radiocarbon years BP,41407
15559,Doctoral Dissertation,1985,"Ovenden, L.E. 1985. Hydroseral histories of the Old Crow Peatlands, northern Yukon.. Doctoral dissertation. University of Toronto, Toronto, Ontario, Canada.",Calibrated radiocarbon years BP,41443
15559,Doctoral Dissertation,1985,"Ovenden, L.E. 1985. Hydroseral histories of the Old Crow Peatlands, northern Yukon.. Doctoral dissertation. University of Toronto, Toronto, Ontario, Canada.",Calibrated radiocarbon years BP,41463
15559,Doctoral Dissertation,1985,"Ovenden, L.E. 1985. Hydroseral histories of the Old Crow Peatlands, northern Yukon.. Doctoral dissertation. University of Toronto, Toronto, Ontario, Canada.",Calibrated radiocarbon years BP,41495
15559,Doctoral Dissertation,1985,"Ovenden, L.E. 1985. Hydroseral histories of the Old Crow Peatlands, northern Yukon.. Doctoral dissertation. University of Toronto, Toronto, Ontario, Canada.",Calibrated radiocarbon years BP,41497
15559,Doctoral Dissertation,1985,"Ovenden, L.E. 1985. Hydroseral histories of the Old Crow Peatlands, northern Yukon.. Doctoral dissertation. University of Toronto, Toronto, Ontario, Canada.",Calibrated radiocarbon years BP,41499
15665,Doctoral Dissertation,2001,"Pisaric, M.F.J. 2001. Holocene environmental change at the subarctic alpine treeline in northern British Columbia and the southern Yukon Territory, Canada. Doctoral dissertation. Queen's University, Kingston, Ontario, Canada.",Calibrated radiocarbon years BP,41585
15665,Doctoral Dissertation,2001,"Pisaric, M.F.J. 2001. Holocene environmental change at the subarctic alpine treeline in northern British Columbia and the southern Yukon Territory, Canada. Doctoral dissertation. Queen's University, Kingston, Ontario, Canada.",Calibrated radiocarbon years BP,41606
15665,Doctoral Dissertation,2001,"Pisaric, M.F.J. 2001. Holocene environmental change at the subarctic alpine treeline in northern British Columbia and the southern Yukon Territory, Canada. Doctoral dissertation. Queen's University, Kingston, Ontario, Canada.",Calibrated radiocarbon years BP,41612
15741,Master's Thesis,2009,"Ravindra, R. 2009. A high-resolution vegetation, fire, and climate history from the Aishihik Region, Yukon Territory, Canada. Master's thesis. University of Ottawa, Ottawa, Ontario, Canada.",Calibrated radiocarbon years BP,41864
7849,Journal Article,2012,"Camill, P., C.E. Umbanhowar, Jr., C. Geiss, W.O. Hobbs, M.B. Edlund, A.C. Shinneman, J.A. Dorale, and J. Lynch. 2012. Holocene climate change and landscape development from a low-Arctic tundra lake in the western Hudson Bay region of Manitoba, Canada. Journal of Paleolimnology 48(1):175-192. [DOI: 10.1007/s10933-012-9619-0]",Calibrated radiocarbon years BP,42161
15815,Journal Article,2007,"Lacourse, T., R.W. Mathewes, and R.J. Hebda. 2007. Paleoecological analyses of lake sediments reveal prehistoric human impact on forests at Anthony Island UNESCO World Heritage Site, Queen Charlotte Islands (Haida Gwaii), Canada. Quaternary Research 68:177-183. [DOI: 10.1016/j.yqres.2007.04.005]",Calendar years BP,42655
15825,Master's Thesis,1991,"Vardy, S.R. 1991. The deglaciation and early postglacial environmental history of southcentral Newfoundland: evidence from the palynostratigraphy and geochemical stratigraphy of lake sediments. Master's thesis. Memorial University of Newfoundland, St. John's, Newfounland and Labrador, Canada.",Calibrated radiocarbon years BP,42663
15837,Journal Article,2005,"Lacourse, T., R.W. Mathewes, and D.W. Fedje. 2005. Late-glacial vegetation dynamics of the Queen Charlotte Islands and adjacent continental shelf, British Columbia, Canada. Palaeogeography, Palaeoclimatology, Palaeoecology 226:36-57. [DOI: 10.1016/j.palaeo.2005.05.003]",Calendar years BP,42675
15837,Journal Article,2005,"Lacourse, T., R.W. Mathewes, and D.W. Fedje. 2005. Late-glacial vegetation dynamics of the Queen Charlotte Islands and adjacent continental shelf, British Columbia, Canada. Palaeogeography, Palaeoclimatology, Palaeoecology 226:36-57. [DOI: 10.1016/j.palaeo.2005.05.003]",Calendar years BP,42677
15825,Master's Thesis,1991,"Vardy, S.R. 1991. The deglaciation and early postglacial environmental history of southcentral Newfoundland: evidence from the palynostratigraphy and geochemical stratigraphy of lake sediments. Master's thesis. Memorial University of Newfoundland, St. John's, Newfounland and Labrador, Canada.",Calibrated radiocarbon years BP,42679
15825,Master's Thesis,1991,"Vardy, S.R. 1991. The deglaciation and early postglacial environmental history of southcentral Newfoundland: evidence from the palynostratigraphy and geochemical stratigraphy of lake sediments. Master's thesis. Memorial University of Newfoundland, St. John's, Newfounland and Labrador, Canada.",Calibrated radiocarbon years BP,42712
15825,Master's Thesis,1991,"Vardy, S.R. 1991. The deglaciation and early postglacial environmental history of southcentral Newfoundland: evidence from the palynostratigraphy and geochemical stratigraphy of lake sediments. Master's thesis. Memorial University of Newfoundland, St. John's, Newfounland and Labrador, Canada.",Calibrated radiocarbon years BP,42722
15889,Master's Thesis,2001,"Whittmire, C.M. 2001. Vegetative and fire history of the area surrounding Keyhole Pond, Yukon Territory. Master's thesis. University of Regina, Regina, Saskatchewan, Canada.",Calibrated radiocarbon years BP,42745
15840,Master's Thesis,2014,"Helmer, E.F. 2014. Palynology and paleoecology at Kilgii Gwaay archaeological site, southern Haida Gwaii. Master's thesis. Simon Fraser University, Burnaby, BC, Canada.",Calendar years BP,45652
623,Legacy,1989,"Byrne, A.R., and S.P. Horn. 1989. Prehistoric agriculture and forest clearance in the Sierra de los Tuxtlas, Veracruz, Mexico. Palynology 13:181-193.",Calendar years BP,348
386,Legacy,1992,"Ortega-Guerrero, B. 1992. Paleomagnetismo, magnetoestratifia y paleoecología del Cuaternario tardío en el Lago de Chalco, Cuenca de México. Dissertation. National University of Mexico.",Radiocarbon years BP,357
508,Legacy,1944,"Deevey, E.S., Jr. 1944. Pollen analysis and Mexican archeology: an attempt to apply the method. American Antiquity 10:135-149.",Radiocarbon years BP,1866
662,Legacy,1995,"Anderson, R.S., and T.R. Van Devender. 1995. Vegetation history of the coastal lowlands of Sonora, Mexico - pollen records from packrat middens. Journal of Arid Environments 30:295-306.",Radiocarbon years BP,3615
662,Legacy,1995,"Anderson, R.S., and T.R. Van Devender. 1995. Vegetation history of the coastal lowlands of Sonora, Mexico - pollen records from packrat middens. Journal of Arid Environments 30:295-306.",Radiocarbon years BP,3618
662,Legacy,1995,"Anderson, R.S., and T.R. Van Devender. 1995. Vegetation history of the coastal lowlands of Sonora, Mexico - pollen records from packrat middens. Journal of Arid Environments 30:295-306.",Radiocarbon years BP,2345
662,Legacy,1995,"Anderson, R.S., and T.R. Van Devender. 1995. Vegetation history of the coastal lowlands of Sonora, Mexico - pollen records from packrat middens. Journal of Arid Environments 30:295-306.",Radiocarbon years BP,3614
662,Legacy,1995,"Anderson, R.S., and T.R. Van Devender. 1995. Vegetation history of the coastal lowlands of Sonora, Mexico - pollen records from packrat middens. Journal of Arid Environments 30:295-306.",Radiocarbon years BP,3617
662,Legacy,1995,"Anderson, R.S., and T.R. Van Devender. 1995. Vegetation history of the coastal lowlands of Sonora, Mexico - pollen records from packrat middens. Journal of Arid Environments 30:295-306.",Radiocarbon years BP,3616
662,Legacy,1995,"Anderson, R.S., and T.R. Van Devender. 1995. Vegetation history of the coastal lowlands of Sonora, Mexico - pollen records from packrat middens. Journal of Arid Environments 30:295-306.",Radiocarbon years BP,3613
662,Legacy,1995,"Anderson, R.S., and T.R. Van Devender. 1995. Vegetation history of the coastal lowlands of Sonora, Mexico - pollen records from packrat middens. Journal of Arid Environments 30:295-306.",Radiocarbon years BP,2346
425,Legacy,1996,"Leyden, B.W., M. Brenner, T.J. Whitmore, J.H. Curtis, D.R. Piperno, and B.H. Dahlin. 1996. A record of long- and short-term climatic variation from northwest Yucatan: Cenote San Jose Chulchaca. Pages 30-50 in S.L. Fedick, editor. The Managed Mosaic: Ancient Maya Agriculture and Resource Use. University of Utah Press, Salt Lake City, Utah, USA.",Radiocarbon years BP,2395
425,Legacy,1996,"Leyden, B.W., M. Brenner, T.J. Whitmore, J.H. Curtis, D.R. Piperno, and B.H. Dahlin. 1996. A record of long- and short-term climatic variation from northwest Yucatan: Cenote San Jose Chulchaca. Pages 30-50 in S.L. Fedick, editor. The Managed Mosaic: Ancient Maya Agriculture and Resource Use. University of Utah Press, Salt Lake City, Utah, USA.",Radiocarbon years BP,2396
7274,Journal Article,2013,"Carrillo-Bastos, A., G.A. Islebe, and N. Torrescano-Valle. 2013. 3800 years of quantitative precipitation reconstruction from the northwest Yucatan Peninsula. PLoS ONE 8(12):e84333. [DOI: 10.1371/journal.pone.0084333]",Calibrated radiocarbon years BP,12023
7323,Doctoral Dissertation,2005,"Park, J. 2005. Holocene climate change and human environmental impacts in Guanajuato, Mexico. Doctoral dissertation. University of California Berkeley, Berkeley, California, USA.",Calibrated radiocarbon years BP,13053
7323,Doctoral Dissertation,2005,"Park, J. 2005. Holocene climate change and human environmental impacts in Guanajuato, Mexico. Doctoral dissertation. University of California Berkeley, Berkeley, California, USA.",Calibrated radiocarbon years BP,13055
7727,Master's Thesis,1992,"Goman, M. 1992. Paleoecological evidence for prehistoric agriculture and tropical forest clearance in the Sierra de los Tuxtlas, Veracruz, Mexico. Master's thesis. University of California at Berkeley, Berkeley, California, USA.",Calibrated radiocarbon years BP,15197
9970,Journal Article,2012,"Aragón-Moreno, A.A., G.A. Islebe, and N. Torrescano-Valle. 2012. A ~3800-yr, high-resolution record of vegetation and climate change on the north coast of the Yucatan Peninsula. Review of Palaeobotany and Palynology 178:35-42. [DOI: 10.1016/j.revpalbo.2012.04.002]",Calibrated radiocarbon years BP,22087
